City ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
310,Lüderitz,0,NA,1614750322,59,-26.6481,15.1594,294.48,4.12
311,Clarence Town,75,AU,1614750323,64,-32.5833,151.7833,296.48,6.17
312,Ostrovnoy,100,RU,1614750323,90,68.0531,39.5131,269.25,5.14
313,Oktyabr'skiy,61,RU,1614750323,97,54.4815,53.471,268.14,2.63
314,Roebourne,29,AU,1614750323,59,-20.7833,117.1333,304.48,5.96
315,Malakal,35,SS,1614750323,14,9.5334,31.6605,301.74,6.38
316,Atar,30,MR,1614750324,30,20.5169,-13.0499,290.0,4.42
317,Hervey Bay,2,AU,1614750324,60,-25.2986,152.8535,303.15,4.92
318,Senneterre,90,CA,1614750324,92,48.3835,-77.2328,264.15,2.57
319,Honiara,96,SB,1614750137,79,-9.4333,159.95,300.54,1.28
320,Bereket,5,TM,1614750324,56,39.2446,55.5154,283.84,1.65
321,Port-Gentil,100,GA,1614750324,82,-0.7193,8.7815,300.9,5.06
322,Mehrān,0,IR,1614750060,61,33.1222,46.1646,280.15,2.06
323,Vigrestad,0,NO,1614750325,96,58.5667,5.7,273.15,5.88
324,Esim,100,GH,1614750325,89,4.8699,-2.2405,299.02,2.24
325,Kota Belud,20,MY,1614750325,70,6.351,116.4305,304.15,2.06
326,Namatanai,100,PG,1614750325,92,-3.6667,152.4333,297.95,4.4
327,Tabou,89,CI,1614750325,88,4.423,-7.3528,298.95,2.35
328,Hauterive,0,FR,1614750325,56,46.0901,3.4459,277.15,0.51
329,Lakes Entrance,80,AU,1614750326,57,-37.8811,147.981,292.04,1.79
330,Oktyabr'skoye,40,RU,1614750326,86,43.0645,44.7417,274.15,3.0
331,Muros,0,ES,1614750326,93,42.7762,-9.0603,279.26,2.57
332,Port Lincoln,32,AU,1614750326,57,-34.7333,135.8667,292.57,8.34
333,Måløy,75,NO,1614750326,100,61.9353,5.1136,278.15,0.51
334,Redmond,85,US,1614749926,92,47.674,-122.1215,278.71,0.37
335,Lexington,1,US,1614750327,80,37.9887,-84.4777,272.04,1.75
336,Bathsheba,20,BB,1614750327,61,13.2167,-59.5167,298.15,7.72
337,Caucayá,85,CO,1614750327,92,-0.1934,-74.7819,294.59,0.95
338,Lashio,0,MM,1614750327,17,22.9333,97.75,303.32,3.04
339,Concordia,100,AR,1614750056,77,-31.393,-58.0209,298.15,1.34
340,Qaanaaq,99,GL,1614750327,79,77.484,-69.3632,263.54,5.68
341,Okha,0,RU,1614750328,81,53.5739,142.9478,253.55,6.72
342,Omboué,98,GA,1614750328,89,-1.5746,9.2618,298.87,2.5
343,Dunedin,31,NZ,1614750328,50,-45.8742,170.5036,292.97,3.78
344,Imbituba,75,BR,1614750043,88,-28.24,-48.6703,297.15,3.6
345,Deputatsky,100,RU,1614750329,99,69.3,139.9,237.82,0.9
346,Kapoeta,100,SS,1614750329,23,4.7717,33.5903,305.88,8.26
347,Golden,1,US,1614750084,33,39.7555,-105.2211,279.15,3.04
348,Khandyga,100,RU,1614750329,87,62.6667,135.6,247.75,1.07
349,Neiafu,75,TO,1614750329,94,-18.65,-173.9833,298.15,2.57
350,Iralaya,19,HN,1614750329,82,15.0,-83.2333,297.55,3.12
351,Roald,75,NO,1614750329,87,62.5833,6.1333,279.15,8.23
352,Rock Springs,1,US,1614750330,55,41.5875,-109.2029,272.15,3.6
353,Verkhnevilyuysk,87,RU,1614750330,83,63.4453,120.3167,243.63,1.7
354,Melenci,0,RS,1614750330,100,45.5139,20.3172,271.15,1.54
355,Gorontalo,55,ID,1614750330,69,0.5412,123.0595,303.34,0.46
356,Yarim,0,YE,1614750331,31,14.298,44.3779,289.07,1.97
